step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,mean_temperature,max_temperature,temperature_variance
36,138,219,0.0,-57.0,1624.5,,,32.0,32,0.0
37,89,89,0.0,0.0,,,,32.0,32,
38,104,104,0.0,0.0,,,,32.0,32,
39,147,228,33.0,0.0,2178.0,,,32.0,32,0.0
40,149,234,32.0,0.0,2048.0,,,32.0,32,0.0
41,162,162,0.0,0.0,,,,32.0,32,
42,65,65,0.0,0.0,,,,32.0,32,
43,61,61,0.0,0.0,,,,32.0,32,
44,68,68,0.0,0.0,,,,32.0,32,
45,252,407,48.5,0.0,4704.5,,,32.0,32,0.0
46,127,1290,11.666666666666666,-7.571428571428571,477.5256410256411,-0.5924184184093334,-0.7799353214113456,32.0,32,0.0
47,113,865,19.0,-8.142857142857142,375.6111111111111,-0.5532010177165012,-0.5677965449901912,32.0,32,0.0
48,80,140,0.0,-20.0,200.0,,,32.0,32,0.0
49,57,57,0.0,0.0,,,,32.0,32,
50,127,297,25.0,-34.0,652.0,0.9990174696472169,,32.0,32,0.0
51,127,3065,5.0,-2.0,329.4944444444444,0.7079037648681222,-0.05781438619270318,32.0,32,0.0
52,194,5412,41.666666666666664,-2.1621621621621623,408.83076923076925,-0.2207437156665425,3.212596854548759,32.0,32,0.0
53,63,63,0.0,0.0,,,,32.0,32,
54,61,61,0.0,0.0,,,,32.0,32,
55,67,67,0.0,0.0,,,,32.0,32,
56,83,83,0.0,0.0,,,,32.0,32,
57,69,69,0.0,0.0,,,,33.0,33,
58,63,120,0.0,-6.0,18.0,,,32.0,32,0.0
59,153,282,12.0,0.0,288.0,,,33.0,33,0.0
60,89,89,0.0,0.0,,,,33.0,33,
61,148,263,0.0,-33.0,544.5,,,33.0,33,0.0
62,96,160,16.0,0.0,512.0,,,33.0,33,0.0
63,170,231,54.5,0.0,5940.5,,,33.0,33,0.0
64,132,209,0.0,-55.0,1512.5,,,33.0,33,0.0
65,175,256,47.0,0.0,4418.0,,,33.0,33,0.0
66,114,223,2.5,0.0,12.5,,,33.0,33,0.0
67,152,152,0.0,0.0,,,,33.0,33,
68,134,211,28.5,0.0,1624.5,,,33.0,33,0.0
69,205,282,0.0,-128.0,8192.0,,,33.0,33,0.0
70,112,179,22.5,0.0,1012.5,,,33.0,33,0.0
71,129,129,0.0,0.0,,,,33.0,33,
72,70,70,0.0,0.0,,,,33.0,33,
73,79,79,0.0,0.0,,,,33.0,33,
74,200,300,50.0,0.0,5000.0,,,33.0,33,0.0
75,67,67,0.0,0.0,,,,33.0,33,
76,70,70,0.0,0.0,,,,33.0,33,
77,88,3298,2.5,-0.4722222222222222,38.12753623188406,0.2906992163556588,0.5204336194751562,33.0,33,0.0
78,126,387,23.333333333333332,-34.0,934.25,-0.8978642035449912,0.09455782454190143,33.0,33,0.0
79,186,1231,21.5,-22.0,1339.5535714285713,-0.9181103846587492,-0.8847057968530274,33.0,33,0.0
80,145,269,0.0,-21.0,220.5,,,33.0,33,0.0
81,58,58,0.0,0.0,,,,33.0,33,
82,62,239,1.0,-3.0,6.916666666666667,-1.4430588355316425,2.23486717956162,33.0,33,0.0
83,64,680,1.1666666666666667,-0.4,3.5636363636363635,-1.7531489620855438,4.072695404692504,33.0,33,0.0
84,61,120,0.0,-2.0,2.0,,,33.0,33,0.0
85,188,426,54.0,-30.0,3108.0,-1.1851150201789968,,33.0,33,0.0
86,114,1336,2.4615384615384617,-45.0,143.8021978021978,-0.49641192395492945,0.5575643836533963,33.0,33,0.0
87,69,191,2.5,-11.0,30.333333333333336,-0.27135476189985464,,33.0,33,0.0
88,126,3093,5.0,-2.259259259259259,237.55833333333334,1.788154571214855,3.5571746080288746,33.0,33,0.0
89,62,118,3.0,0.0,18.0,,,33.0,33,0.0
90,87,217,9.0,-26.0,177.33333333333334,1.0558318939643143,,33.0,33,0.0
91,86,3935,13.5,-0.509090909090909,59.71303258145364,0.5139316144078179,-0.5814208927793847,33.0,33,0.0
92,139,239,0.0,-39.0,760.5,,,33.0,33,0.0
93,193,612,39.333333333333336,-67.0,3020.8,0.02077412914566024,-1.6392340217640742,33.0,33,0.0
94,103,266,21.0,-1.0,574.3333333333334,-1.7286586943128528,,33.0,33,0.0
95,58,58,0.0,0.0,,,,33.0,33,
96,74,74,0.0,0.0,,,,33.0,33,
97,132,209,27.5,0.0,1512.5,,,33.0,33,0.0
98,144,219,34.5,0.0,2380.5,,,33.0,33,0.0
99,137,201,0.0,-73.0,2664.5,,,33.0,33,0.0
100,114,114,0.0,0.0,,,,33.0,33,
101,166,166,0.0,0.0,,,,33.0,33,
102,120,184,28.0,0.0,1568.0,,,33.0,33,0.0
103,147,226,0.0,-68.0,2312.0,,,33.0,33,0.0
104,249,517,96.5,-37.0,10492.333333333334,-1.481292605848225,,33.0,33,0.0
105,206,340,0.0,-72.0,2592.0,,,33.0,33,0.0
106,288,433,0.0,-143.0,10224.5,,,33.0,33,0.0
107,169,270,34.0,0.0,2312.0,,,33.0,33,0.0
108,137,216,0.0,-58.0,1682.0,,,33.0,33,0.0
109,186,267,52.5,0.0,5512.5,,,33.0,33,0.0
110,91,157,0.0,-25.0,312.5,,,33.0,33,0.0
111,127,186,34.0,0.0,2312.0,,,33.0,33,0.0
112,58,58,0.0,0.0,,,,33.0,33,
113,254,590,47.0,-78.0,2529.333333333333,1.5369242743154818,,33.0,33,0.0
114,161,5123,2.388888888888889,-31.666666666666668,416.1309041835358,-1.4245645464841683,2.519567845276648,33.0,33,0.0
115,79,285,6.0,-9.0,76.25,-0.38110643234660735,-3.7260951357162053,33.0,33,0.0
116,100,251,7.5,-34.0,290.3333333333333,-0.34997364451419005,,34.0,34,0.0
117,68,68,0.0,0.0,,,,34.0,34,
118,128,4718,1.75,-3.35,278.10056497175145,0.8536205097032812,0.11651045961158646,33.983333333333334,34,0.016666666666666663
119,87,583,4.142857142857143,-15.0,117.55357142857143,0.04148552956493241,-1.4848207498408539,34.0,34,0.0
120,162,6450,1.6274509803921569,-7.666666666666667,622.9170506912444,0.7933309832122555,-0.1371768443827568,34.0,34,0.0
